#==========================================
# DAT-FILE for the MCM + C3.0m mechanism
# to be computed by SPACCIM
# Extended by the automated output
# from FSGv1.1 within GECKO-A
# created: 2012-10-16, 14:43
#==========================================                                                                             
   BEGIN_DATAGAS                                                                                                        
#===  ONLY 120 Characters per Line                                                                                      
#------------------------------------------                                                                             
#  Name                                                                                        MolMass  Alpha Dg        
#                                                                                              [g/mol]                  
#                                                                                                                       
CC(=O)C(O)(O)C(=O)O                                                                              134.1  0.10  0.00000788
O=C(O)C(O)C(=O)C=O                                                                               132.1  0.10  0.00000802
O=C(O)C(O)C(O)C=O                                                                                134.1  0.10  0.00000788
O=C(O)C(=O)C(=O)C=O                                                                              130.1  0.10  0.00000817
O=C(O)C(=O)C(O)C=O                                                                               132.1  0.10  0.00000802
O=C(O)C(O)(O)CC=O                                                                                134.1  0.10  0.00000788
O=C(O)CC(O)(O)C=O                                                                                134.1  0.10  0.00000788
O=C(O)C(O)(O)C(=O)C=O                                                                            148.1  0.10  0.00000777
O=C(O)C(=O)C(O)(O)C=O                                                                            148.1  0.10  0.00000777
O=C(O)C(O)C(O)(O)C=O                                                                             150.1  0.10  0.00000764
O=C(O)C(O)(O)C(O)C=O                                                                             150.1  0.10  0.00000764
CC(O)C(O)C                                                                                        90.1  0.10  0.00000851
CC(O)C(=O)C                                                                                       88.1  0.10  0.00000869
OC(O)C=CC=O                                                                                      102.1  0.10  0.00000848
O=C(O)C=CC=O                                                                                     100.1  0.10  0.00000865
OC(O)C=CC(=O)O                                                                                   118.1  0.10  0.00000816
O=C(O)C=CC(=O)O                                                                                  116.1  0.10  0.00000831
CC(=O)O[O]                                                                                        75.0  0.019 0.00001   
CC=O                                                                                              44.0  0.03  0.0000122 
CCC=O                                                                                             58.0  0.03  0.0000100 
CCCC=O                                                                                            72.0  0.03  0.0000087 
O=CC=CC=O                                                                                         87.0  0.023  0.0000086
CCO[O]                                                                                            61.0  8.2e-3 0.0000108
CCO                                                                                               46.0  0.0176 0.0000095
O=CC=O                                                                                            58.0  0.023  0.0000115
CCCO                                                                                              60.0  0.011  0.0000097
CC(O)C                                                                                            60.0  0.013  0.0000097
CCCCO                                                                                             74.0  0.01   0.0000085
CCC(O)C                                                                                           74.0  0.01   0.0000085
OCCO                                                                                              62.0  0.04   0.0000106
CC(=O)CO                                                                                          74.0  0.008  0.0000096
